index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,period,month,year,session,symbol,fvg_ratio,stop_loss,target1,target2,target3,rr_t1,rr_t2,rr_t3
FINNIFTY,2025-12-08,13:06,13:18,12,LONG,27908.6,27891.2,27934.7,27943.4,27960.8,17.4,27891.2,SL,-1.0,13,CHOCH,TRENDING,16.9,0.0,0.0,13,6,0,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
BANKNIFTY,2025-12-08,14:57,15:00,3,LONG,59488.7,59476.4,59501.0,59507.2,59580.0,12.3,59580.0,T3,7.42,10,BOS,NEUTRAL,11.8,0.0,0.0,14,57,0,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-08,14:45,14:48,3,LONG,26064.5,26059.6,26074.3,26079.2,26084.1,4.9,26084.1,T3,4.0,14,CHOCH,TRENDING,4.4,0.0,0.0,14,45,0,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
BANKNIFTY,2025-12-09,14:06,14:09,3,SHORT,59631.5,59657.6,59605.4,59592.3,59527.1,26.1,59592.3,T2,1.5,15,CHOCH,NEUTRAL,25.6,0.0,0.0,14,6,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-09,12:48,12:51,3,SHORT,13815.5,13837.4,13782.7,13771.8,13750.0,21.9,13771.8,T2,2.0,12,CHOCH,TRENDING,21.35,0.0,0.0,12,48,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-09,11:06,11:09,3,LONG,27725.5,27704.8,27756.5,27766.9,27787.6,20.7,27766.9,T2,2.0,13,CHOCH,TRENDING,20.2,0.0,0.0,11,6,1,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
FINNIFTY,2025-12-09,12:09,12:24,15,LONG,27696.3,27646.6,27770.8,27795.7,27845.4,49.7,27795.7,T2,2.0,13,BOS,TRENDING,49.2,0.0,0.0,12,9,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-09,13:03,13:33,30,SHORT,27748.3,27769.9,27715.9,27705.1,27683.5,21.6,27769.9,SL,-1.0,15,CHOCH,TRENDING,21.1,0.0,0.0,13,3,1,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-09,14:09,14:15,6,SHORT,26012.5,26021.0,25995.5,25987.0,25978.5,8.5,25995.5,T1,2.0,14,CHOCH,TRENDING,8.0,0.0,0.0,14,9,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-09,13:21,13:27,6,SHORT,13787.5,13803.1,13771.9,13764.0,13734.5,15.7,13803.1,SL,-1.0,11,BOS,NEUTRAL,15.15,0.0,0.0,13,21,1,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-10,10:51,10:54,3,SHORT,26005.5,26022.0,25972.5,25956.0,25934.7,16.5,25956.0,T2,3.0,15,BOS,TRENDING,16.0,0.0,0.0,10,51,2,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
MIDCPNIFTY,2025-12-10,13:21,13:27,6,LONG,13695.5,13688.5,13706.0,13709.5,13732.9,7.0,13688.5,SL,-1.0,15,CHOCH,TRENDING,6.5,0.0,0.0,13,21,2,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-10,13:30,14:21,51,LONG,27563.4,27527.0,27618.0,27636.2,27672.6,36.4,27527.0,SL,-1.0,15,BOS,TRENDING,35.9,0.0,0.0,13,30,2,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
BANKNIFTY,2025-12-10,10:48,10:51,3,SHORT,59599.5,59615.6,59575.3,59567.3,59430.0,16.1,59567.3,T2,2.0,12,BOS,TRENDING,15.6,0.0,0.0,10,48,2,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
BANKNIFTY,2025-12-10,14:42,14:48,6,LONG,59200.1,59172.8,59241.1,59254.7,59288.8,27.3,59254.7,T2,2.0,11,CHOCH,TRENDING,26.8,0.0,0.0,14,42,2,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-11,14:03,14:06,3,SHORT,13739.5,13748.0,13731.0,13726.8,13705.4,8.4,13726.8,T2,1.5,12,CHOCH,NEUTRAL,7.95,0.0,0.0,14,3,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-11,14:06,14:09,3,SHORT,25990.0,25992.5,25985.0,25982.5,25976.8,2.5,25992.5,SL,-1.0,15,CHOCH,TRENDING,0.6,0.0,0.0,14,6,3,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-11,11:36,11:39,3,SHORT,13714.5,13726.5,13696.4,13690.4,13676.7,12.1,13696.4,T1,1.5,15,CHOCH,TRENDING,11.55,0.0,0.0,11,36,3,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
BANKNIFTY,2025-12-11,13:06,13:09,3,SHORT,59582.5,59598.6,59558.3,59550.3,59462.5,16.1,59550.3,T2,2.0,15,BOS,TRENDING,15.6,0.0,0.0,13,6,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
BANKNIFTY,2025-12-11,14:21,14:24,3,LONG,59498.3,59489.4,59507.2,59511.7,59531.2,8.9,59511.7,T2,1.5,13,CHOCH,NEUTRAL,8.4,0.0,0.0,14,21,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-11,13:06,13:09,3,SHORT,13745.4,13752.2,13735.2,13731.8,13690.0,6.8,13731.8,T2,2.0,14,CHOCH,TRENDING,6.3,0.0,0.0,13,6,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-11,14:42,14:45,3,SHORT,13750.1,13761.8,13732.7,13726.9,13715.0,11.7,13726.9,T2,2.0,13,CHOCH,TRENDING,11.15,0.0,0.0,14,42,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-11,13:06,13:09,3,SHORT,27721.3,27745.5,27685.0,27672.9,27648.7,24.2,27672.9,T2,2.0,15,BOS,TRENDING,23.7,0.0,0.0,13,6,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-12,10:24,10:27,3,SHORT,26107.5,26137.7,26047.1,26016.9,25986.7,30.2,26047.1,T1,2.0,15,BOS,TRENDING,29.7,0.0,0.0,10,24,4,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
BANKNIFTY,2025-12-15,14:15,14:18,3,SHORT,59674.5,59686.0,59657.2,59651.5,59640.0,11.5,59686.0,SL,-1.0,13,CHOCH,TRENDING,11.0,0.0,0.0,14,15,0,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-15,14:09,14:12,3,SHORT,27734.5,27750.0,27711.2,27703.5,27688.0,15.5,27703.5,T2,2.0,13,CHOCH,TRENDING,15.0,0.0,0.0,14,9,0,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-16,12:36,12:57,21,LONG,27563.5,27556.0,27571.0,27574.8,27594.5,7.5,27556.0,SL,-1.0,15,CHOCH,NEUTRAL,7.0,0.0,0.0,12,36,1,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-16,14:30,15:12,42,LONG,27530.5,27516.5,27551.5,27558.5,27572.5,14.0,27516.5,SL,-1.0,15,CHOCH,TRENDING,13.5,0.0,0.0,14,30,1,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
BANKNIFTY,2025-12-16,12:30,12:33,3,LONG,59320.5,59310.0,59336.2,59341.5,59383.5,10.5,59341.5,T2,2.0,15,BOS,TRENDING,10.0,0.0,0.0,12,30,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-16,13:33,13:36,3,LONG,25966.8,25962.6,25973.1,25975.2,25993.0,4.2,25975.2,T2,2.0,12,CHOCH,NEUTRAL,3.7,0.0,0.0,13,33,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-16,12:30,12:33,3,LONG,25979.7,25977.2,25984.7,25987.2,25995.0,2.5,25987.2,T2,3.0,16,BOS,TRENDING,0.8,0.0,0.0,12,30,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
BANKNIFTY,2025-12-17,13:24,13:27,3,LONG,59093.9,59076.8,59119.6,59128.1,59158.1,17.1,59128.1,T2,2.0,13,CHOCH,TRENDING,16.6,0.0,0.0,13,24,2,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-17,14:51,14:54,3,LONG,25880.4,25877.9,25884.2,25885.4,25895.8,2.5,25885.4,T2,2.0,11,CHOCH,NEUTRAL,1.1,0.0,0.0,14,51,2,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-17,14:27,14:33,6,LONG,27316.7,27300.3,27341.3,27349.5,27365.9,16.4,27349.5,T2,2.0,13,CHOCH,TRENDING,15.9,0.0,0.0,14,27,2,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-17,11:15,11:18,3,LONG,25912.8,25905.2,25924.2,25928.0,25948.7,7.6,25905.2,SL,-1.0,12,BOS,NEUTRAL,7.1,0.0,0.0,11,15,2,0,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
MIDCPNIFTY,2025-12-18,14:33,15:00,27,LONG,13730.2,13708.8,13762.4,13773.1,13794.6,21.4,13773.1,T2,2.0,17,CHOCH,TRENDING,20.95,0.0,0.0,14,33,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-18,13:33,13:36,3,SHORT,13779.9,13791.5,13768.1,13762.3,13756.5,11.7,13762.3,T2,1.5,13,BOS,NEUTRAL,11.2,0.0,0.0,13,33,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-18,12:51,13:15,24,SHORT,27473.5,27483.2,27459.0,27454.1,27444.4,9.7,27459.0,T1,1.5,15,CHOCH,TRENDING,9.2,0.0,0.0,12,51,3,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-19,11:39,11:42,3,SHORT,26000.5,26010.4,25980.7,25970.8,25960.9,9.9,25970.8,T2,3.0,11,BOS,TRENDING,9.4,0.0,0.0,11,39,4,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
MIDCPNIFTY,2025-12-19,12:33,12:36,3,LONG,13789.9,13783.0,13796.8,13800.2,13834.5,6.9,13800.2,T2,1.5,14,BOS,NEUTRAL,6.4,0.0,0.0,12,33,4,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-19,10:06,10:12,6,SHORT,13818.8,13834.6,13794.9,13787.0,13759.0,15.9,13787.0,T2,2.0,14,CHOCH,TRENDING,15.4,0.0,0.0,10,6,4,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
FINNIFTY,2025-12-23,11:48,14:09,141,SHORT,27618.4,27645.5,27577.8,27564.2,27537.1,27.1,27645.5,SL,-1.0,16,CHOCH,TRENDING,26.6,0.0,0.0,11,48,1,0,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
BANKNIFTY,2025-12-23,14:45,14:48,3,SHORT,59417.5,59421.6,59411.3,59409.3,59395.9,4.1,59409.3,T2,2.0,14,BOS,TRENDING,3.6,0.0,0.0,14,45,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-23,14:42,14:45,3,SHORT,26234.4,26243.0,26217.2,26208.6,26200.0,8.6,26208.6,T2,3.0,15,CHOCH,TRENDING,8.1,0.0,0.0,14,42,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-24,11:06,11:09,3,SHORT,14001.0,14003.5,13998.5,13997.2,13978.1,2.5,13978.1,T3,9.13,15,CHOCH,NEUTRAL,1.75,0.0,0.0,11,6,2,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
NIFTY,2025-12-24,10:51,10:54,3,SHORT,26238.5,26243.0,26229.5,26225.0,26220.5,4.5,26225.0,T2,3.0,16,BOS,TRENDING,4.0,0.0,0.0,10,51,2,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
NIFTY,2025-12-24,11:45,12:30,45,SHORT,26228.5,26240.1,26205.3,26193.7,26166.7,11.6,26240.1,SL,-1.0,13,CHOCH,TRENDING,11.1,0.0,0.0,11,45,2,0,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
MIDCPNIFTY,2025-12-29,14:39,14:51,12,SHORT,13692.0,13704.0,13674.0,13668.0,13656.0,12.0,13674.0,T1,1.5,15,CHOCH,TRENDING,11.5,0.0,0.0,14,39,0,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-29,14:03,14:06,3,LONG,13684.8,13682.2,13688.5,13689.8,13692.2,2.5,13689.8,T2,2.0,14,BOS,TRENDING,0.2,0.0,0.0,14,3,0,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-29,14:24,14:27,3,LONG,25945.9,25934.7,25968.3,25979.5,25999.3,11.2,25968.3,T1,2.0,16,CHOCH,TRENDING,10.7,0.0,0.0,14,24,0,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-30,13:42,13:45,3,LONG,27285.5,27260.0,27323.8,27336.5,27362.0,25.5,27336.5,T2,2.0,15,BOS,TRENDING,25.0,0.0,0.0,13,42,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-30,13:33,13:36,3,LONG,25910.5,25906.2,25919.1,25923.4,25927.7,4.3,25927.7,T3,4.0,13,BOS,TRENDING,3.8,0.0,0.0,13,33,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-30,10:39,10:42,3,SHORT,27362.6,27366.0,27357.5,27355.8,27308.2,3.4,27355.8,T2,2.0,13,CHOCH,TRENDING,2.9,0.0,0.0,10,39,1,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
BANKNIFTY,2025-12-30,12:51,12:54,3,LONG,58932.5,58924.0,58945.2,58949.5,58965.6,8.5,58949.5,T2,2.0,15,BOS,TRENDING,8.0,0.0,0.0,12,51,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-30,13:42,13:45,3,LONG,13611.6,13609.1,13615.4,13616.6,13636.6,2.5,13616.6,T2,2.0,14,BOS,TRENDING,0.2,0.0,0.0,13,42,1,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
MIDCPNIFTY,2025-12-30,10:18,10:21,3,LONG,13629.6,13615.8,13650.5,13657.5,13695.8,13.9,13657.5,T2,2.0,13,BOS,TRENDING,13.4,0.0,0.0,10,18,1,1,2025-26,2025-12,2025,AM (10-12),,,,,,,,,
BANKNIFTY,2025-12-31,14:12,14:15,3,SHORT,59999.9,60023.8,59976.0,59964.1,59952.1,23.9,59976.0,T1,1.0,11,CHOCH,NEUTRAL,23.4,0.0,0.0,14,12,2,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
NIFTY,2025-12-31,13:42,13:57,15,SHORT,26308.6,26318.1,26289.6,26280.1,26270.6,9.5,26318.1,SL,-1.0,13,BOS,TRENDING,9.0,0.0,0.0,13,42,2,0,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2025-12-31,14:21,14:24,3,SHORT,27779.5,27790.6,27762.8,27757.3,27746.2,11.1,27762.8,T1,1.5,15,CHOCH,TRENDING,10.6,0.0,0.0,14,21,2,1,2025-26,2025-12,2025,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-01,14:27,14:39,12,SHORT,27789.5,27804.8,27766.5,27758.9,27743.6,15.3,27766.5,T1,1.5,15,CHOCH,TRENDING,14.8,0.0,0.0,14,27,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-01,13:09,13:39,30,LONG,27743.7,27733.5,27759.0,27764.1,27774.3,10.2,27759.0,T1,1.5,13,CHOCH,TRENDING,9.7,0.0,0.0,13,9,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-01,11:33,12:15,42,SHORT,27789.2,27812.4,27754.4,27742.8,27719.6,23.2,27754.4,T1,1.5,16,CHOCH,TRENDING,22.7,0.0,0.0,11,33,3,1,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
MIDCPNIFTY,2026-01-01,12:15,12:18,3,SHORT,13875.3,13881.0,13866.8,13863.9,13814.9,5.7,13863.9,T2,2.0,14,CHOCH,TRENDING,5.2,0.0,0.0,12,15,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-01,12:54,12:57,3,SHORT,13864.0,13868.4,13857.4,13855.2,13850.8,4.4,13868.4,SL,-1.0,13,BOS,TRENDING,3.9,0.0,0.0,12,54,3,0,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-01,14:36,14:39,3,LONG,13877.0,13874.5,13880.7,13882.0,13894.0,2.5,13882.0,T2,2.0,9,CHOCH,TRENDING,0.8,0.0,0.0,14,36,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
BANKNIFTY,2026-01-01,13:21,13:24,3,SHORT,59943.1,59945.8,59940.4,59939.1,59914.1,2.7,59939.1,T2,1.5,12,BOS,NEUTRAL,2.2,0.0,0.0,13,21,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
BANKNIFTY,2026-01-02,13:27,13:30,3,SHORT,60354.3,60357.2,60351.4,60349.9,60336.6,2.9,60349.9,T2,1.5,11,CHOCH,NEUTRAL,2.4,0.0,0.0,13,27,4,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
NIFTY,2026-01-02,14:33,14:36,3,SHORT,26441.5,26450.5,26423.5,26414.5,26405.5,9.0,26423.5,T1,2.0,12,CHOCH,TRENDING,8.5,0.0,0.0,14,33,4,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-02,13:21,13:24,3,SHORT,14043.8,14046.2,14040.0,14038.8,14024.6,2.5,14046.2,SL,-1.0,12,BOS,TRENDING,0.3,0.0,0.0,13,21,4,0,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-02,14:57,15:00,3,LONG,14030.5,14023.4,14037.6,14041.2,14045.0,7.2,14045.0,T3,2.03,11,CHOCH,NEUTRAL,6.65,0.0,0.0,14,57,4,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-02,13:30,13:33,3,SHORT,28026.0,28042.0,28010.0,28002.0,27981.9,16.0,28002.0,T2,1.5,13,CHOCH,NEUTRAL,15.5,0.0,0.0,13,30,4,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-02,12:48,12:51,3,SHORT,28024.5,28031.0,28018.0,28014.8,27975.3,6.5,28014.8,T2,1.5,13,CHOCH,NEUTRAL,6.0,0.0,0.0,12,48,4,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-02,11:12,11:30,18,SHORT,27995.3,28011.5,27971.0,27962.9,27946.7,16.2,28011.5,SL,-1.0,15,CHOCH,TRENDING,15.7,0.0,0.0,11,12,4,0,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
FINNIFTY,2026-01-05,11:45,13:39,114,LONG,27993.6,27964.2,28037.7,28052.4,28081.8,29.4,27964.2,SL,-1.0,14,CHOCH,TRENDING,28.9,0.0,0.0,11,45,0,0,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
BANKNIFTY,2026-01-05,11:21,11:24,3,SHORT,60454.5,60460.0,60446.2,60443.5,60335.5,5.5,60443.5,T2,2.0,14,BOS,TRENDING,5.0,0.0,0.0,11,21,0,1,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
MIDCPNIFTY,2026-01-06,10:21,10:24,3,SHORT,14049.5,14055.8,14040.1,14037.0,14008.5,6.2,14037.0,T2,2.0,13,CHOCH,TRENDING,5.75,0.0,0.0,10,21,1,1,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
MIDCPNIFTY,2026-01-06,14:42,14:45,3,LONG,13972.8,13970.2,13976.5,13977.8,14018.6,2.5,13977.8,T2,2.0,15,CHOCH,TRENDING,0.75,0.0,0.0,14,42,1,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-06,13:24,13:27,3,LONG,14001.2,13992.6,14009.9,14014.2,14043.6,8.7,14009.9,T1,1.0,13,CHOCH,NEUTRAL,8.15,0.0,0.0,13,24,1,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-06,12:51,12:54,3,LONG,14001.2,13992.6,14009.9,14014.2,14027.2,8.7,14014.2,T2,1.5,11,CHOCH,NEUTRAL,8.15,0.0,0.0,12,51,1,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-06,11:21,11:24,3,SHORT,28064.6,28087.6,28030.1,28018.6,27923.8,23.0,28030.1,T1,1.5,14,BOS,TRENDING,22.5,0.0,0.0,11,21,1,1,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
NIFTY,2026-01-06,10:21,10:24,3,SHORT,26369.5,26373.6,26361.3,26357.2,26311.1,4.1,26357.2,T2,3.0,14,CHOCH,TRENDING,3.6,0.0,0.0,10,21,1,1,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
BANKNIFTY,2026-01-06,11:30,11:45,15,SHORT,60374.5,60408.8,60323.1,60305.9,60271.6,34.3,60408.8,SL,-1.0,10,BOS,TRENDING,33.8,0.0,0.0,11,30,1,0,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
BANKNIFTY,2026-01-07,14:30,14:33,3,LONG,60050.5,60046.6,60054.4,60056.3,60058.3,3.9,60046.6,SL,-1.0,14,BOS,NEUTRAL,3.4,0.0,0.0,14,30,2,0,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
NIFTY,2026-01-07,14:42,14:45,3,LONG,26207.5,26201.6,26216.3,26219.3,26225.2,5.9,26225.2,T3,3.0,12,BOS,NEUTRAL,5.4,0.0,0.0,14,42,2,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-07,11:06,12:45,99,LONG,27945.7,27911.8,27996.5,28013.5,28049.5,33.9,27911.8,SL,-1.0,14,BOS,TRENDING,33.4,0.0,0.0,11,6,2,0,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
MIDCPNIFTY,2026-01-07,11:42,11:54,12,SHORT,14101.5,14118.6,14075.7,14067.1,14050.0,17.1,14075.7,T1,1.5,14,CHOCH,TRENDING,16.65,0.0,0.0,11,42,2,1,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
MIDCPNIFTY,2026-01-07,12:30,12:33,3,SHORT,14076.8,14080.1,14071.8,14070.1,14055.7,3.4,14070.1,T2,2.0,13,CHOCH,TRENDING,2.85,0.0,0.0,12,30,2,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
NIFTY,2026-01-08,13:57,14:00,3,LONG,26030.5,26027.0,26037.5,26041.0,26044.5,3.5,26044.5,T3,4.0,14,BOS,TRENDING,3.0,0.0,0.0,13,57,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-08,14:30,15:21,51,SHORT,27829.5,27878.0,27756.8,27732.5,27684.0,48.5,27764.2,EOD,1.35,16,CHOCH,TRENDING,48.0,0.0,0.0,14,30,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
BANKNIFTY,2026-01-08,13:48,13:51,3,LONG,59899.9,59897.4,59902.4,59903.7,59942.1,2.5,59942.1,T3,16.88,13,CHOCH,NEUTRAL,1.6,0.0,0.0,13,48,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-08,13:48,13:54,6,LONG,27773.6,27758.3,27796.5,27804.2,27819.5,15.3,27819.5,T3,3.0,13,CHOCH,TRENDING,14.8,0.0,0.0,13,48,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-08,13:06,13:09,3,LONG,13875.9,13847.7,13904.0,13918.1,13997.9,28.1,13918.1,T2,1.5,12,CHOCH,NEUTRAL,27.65,0.0,0.0,13,6,3,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-09,14:45,14:48,3,LONG,13658.1,13628.5,13702.5,13717.4,13783.1,29.6,13702.5,T1,1.5,14,CHOCH,TRENDING,29.1,0.0,0.0,14,45,4,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-09,13:21,13:24,3,LONG,13736.9,13726.5,13747.2,13752.4,13783.5,10.3,13752.4,T2,1.5,15,CHOCH,NEUTRAL,9.85,0.0,0.0,13,21,4,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-12,14:33,14:36,3,SHORT,13695.2,13700.5,13690.0,13687.4,13653.0,5.2,13687.4,T2,1.5,11,CHOCH,NEUTRAL,4.75,0.0,0.0,14,33,0,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
MIDCPNIFTY,2026-01-12,13:21,13:27,6,SHORT,13704.9,13723.4,13677.1,13667.9,13649.4,18.5,13667.9,T2,2.0,14,CHOCH,TRENDING,18.0,0.0,0.0,13,21,0,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
NIFTY,2026-01-12,14:33,14:36,3,SHORT,25845.8,25850.2,25837.0,25832.6,25807.7,4.4,25807.7,T3,8.66,14,CHOCH,TRENDING,3.9,0.0,0.0,14,33,0,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-12,14:21,14:33,12,SHORT,27606.0,27613.2,27595.2,27591.6,27584.4,7.2,27584.4,T3,3.0,13,CHOCH,TRENDING,6.7,0.0,0.0,14,21,0,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
BANKNIFTY,2026-01-13,14:39,14:42,3,LONG,59572.9,59556.2,59597.9,59606.3,59670.0,16.7,59606.3,T2,2.0,10,BOS,TRENDING,16.2,0.0,0.0,14,39,1,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-13,14:45,14:51,6,LONG,27615.6,27586.9,27658.7,27673.0,27701.7,28.7,27673.0,T2,2.0,14,CHOCH,TRENDING,28.2,0.0,0.0,14,45,1,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
NIFTY,2026-01-14,12:24,12:27,3,SHORT,25835.3,25844.2,25817.5,25808.6,25790.0,8.9,25808.6,T2,3.0,14,CHOCH,TRENDING,8.4,0.0,0.0,12,24,2,1,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
FINNIFTY,2026-01-14,11:54,12:09,15,SHORT,27731.0,27742.9,27713.2,27707.2,27594.9,11.9,27707.2,T2,2.0,13,CHOCH,TRENDING,11.4,0.0,0.0,11,54,2,1,2025-26,2026-01,2026,AM (10-12),,,,,,,,,
MIDCPNIFTY,2026-01-14,12:27,13:09,42,SHORT,13738.4,13752.8,13716.8,13709.6,13695.2,14.4,13752.8,SL,-1.0,15,BOS,TRENDING,13.9,0.0,0.0,12,27,2,0,2025-26,2026-01,2026,PM (12-15),,,,,,,,,
