index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,period,month,year,session
FINNIFTY,2025-08-28,11:54,12:00,6,SHORT,25887.7,25899.4,25876.0,25870.2,25864.3,11.7,25864.3,T3,2.0,14,BOS,NEUTRAL,11.2,0,0,11,54,3,1,2025-26,2025-08,2025,AM (10-12)
FINNIFTY,2025-08-28,12:33,12:36,3,SHORT,25842.4,25866.4,25806.4,25794.4,25770.4,24.0,25806.4,T1,1.5,11,BOS,TRENDING,23.5,0,0,12,33,3,1,2025-26,2025-08,2025,PM (12-15)
FINNIFTY,2025-08-28,14:12,14:15,3,LONG,25734.2,25721.2,25753.7,25760.2,25780.7,13.0,25760.2,T2,2.0,14,CHOCH,TRENDING,12.5,0,0,14,12,3,1,2025-26,2025-08,2025,PM (12-15)
BANKNIFTY,2025-08-29,11:54,11:57,3,SHORT,54404.7,54410.4,54396.2,54393.3,54371.3,5.7,54371.3,T3,5.86,13,CHOCH,TRENDING,5.2,0,0,11,54,4,1,2025-26,2025-08,2025,AM (10-12)
MIDCPNIFTY,2025-08-29,11:57,12:00,3,SHORT,12700.6,12706.2,12692.2,12689.4,12660.0,5.6,12689.4,T2,2.0,11,CHOCH,TRENDING,5.1,0,0,11,57,4,1,2025-26,2025-08,2025,AM (10-12)
FINNIFTY,2025-08-29,12:03,12:33,30,SHORT,25894.4,25913.1,25875.7,25866.3,25857.0,18.7,25875.7,T1,1.0,13,BOS,NEUTRAL,18.2,0,0,12,3,4,1,2025-26,2025-08,2025,PM (12-15)
NIFTY,2025-09-01,11:48,11:51,3,SHORT,24671.5,24674.1,24667.6,24666.3,24658.7,2.6,24658.7,T3,4.93,15,CHOCH,NEUTRAL,2.1,0,0,11,48,0,1,2025-26,2025-09,2025,AM (10-12)
BANKNIFTY,2025-09-01,12:27,12:30,3,LONG,54194.9,54182.6,54213.3,54219.5,54269.4,12.3,54219.5,T2,2.0,15,CHOCH,TRENDING,11.8,0,0,12,27,0,1,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-01,14:27,14:30,3,SHORT,54272.1,54274.6,54269.6,54268.3,54201.4,2.5,54274.6,SL,-1.0,13,CHOCH,NEUTRAL,0.2,0,0,14,27,0,0,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-02,11:39,11:42,3,SHORT,12832.1,12835.2,12829.0,12827.5,12821.8,3.1,12827.5,T2,1.5,11,CHOCH,NEUTRAL,2.6,0,0,11,39,1,1,2025-26,2025-09,2025,AM (10-12)
FINNIFTY,2025-09-02,12:36,13:24,48,LONG,25889.4,25851.4,25946.4,25965.4,26003.4,38.0,25851.4,SL,-1.0,15,BOS,TRENDING,37.5,0,0,12,36,1,0,2025-26,2025-09,2025,PM (12-15)
NIFTY,2025-09-02,12:18,12:24,6,SHORT,24844.5,24850.0,24833.5,24828.0,24822.5,5.5,24850.0,SL,-1.0,12,CHOCH,TRENDING,5.0,0,0,12,18,1,0,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-03,10:33,10:36,3,SHORT,54159.5,54182.2,54136.8,54125.4,54014.9,22.7,54125.4,T2,1.5,15,CHOCH,NEUTRAL,22.2,0,0,10,33,2,1,2025-26,2025-09,2025,AM (10-12)
MIDCPNIFTY,2025-09-03,11:42,11:45,3,LONG,12740.0,12737.5,12743.8,12745.0,12773.0,2.5,12745.0,T2,2.0,15,CHOCH,TRENDING,0.55,0,0,11,42,2,1,2025-26,2025-09,2025,AM (10-12)
FINNIFTY,2025-09-03,10:39,10:42,3,SHORT,25743.3,25767.1,25719.5,25707.6,25686.9,23.8,25707.6,T2,1.5,14,CHOCH,NEUTRAL,23.3,0,0,10,39,2,1,2025-26,2025-09,2025,AM (10-12)
FINNIFTY,2025-09-04,14:45,15:09,24,LONG,25964.8,25942.6,25998.1,26009.2,26031.4,22.2,25942.6,SL,-1.0,16,CHOCH,TRENDING,21.7,0,0,14,45,3,0,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-04,12:03,12:06,3,LONG,12858.5,12855.8,12861.2,12862.5,12884.2,2.7,12862.5,T2,1.5,14,BOS,NEUTRAL,2.2,0,0,12,3,3,1,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-04,12:45,12:48,3,LONG,54458.7,54451.0,54470.2,54474.1,54530.4,7.7,54451.0,SL,-1.0,13,CHOCH,TRENDING,7.2,0,0,12,45,3,0,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-04,11:39,12:03,24,LONG,54423.3,54390.6,54472.3,54488.7,54521.4,32.7,54472.3,T1,1.5,13,CHOCH,TRENDING,32.2,0,0,11,39,3,1,2025-26,2025-09,2025,AM (10-12)
BANKNIFTY,2025-09-04,10:15,10:18,3,SHORT,54497.7,54501.6,54491.8,54489.9,54356.0,3.9,54501.6,SL,-1.0,11,CHOCH,TRENDING,3.4,0,0,10,15,3,0,2025-26,2025-09,2025,AM (10-12)
NIFTY,2025-09-04,11:09,11:12,3,SHORT,24929.5,24935.0,24921.2,24918.5,24904.6,5.5,24918.5,T2,2.0,10,BOS,NEUTRAL,5.0,0,0,11,9,3,1,2025-26,2025-09,2025,AM (10-12)
NIFTY,2025-09-04,10:27,10:30,3,SHORT,24955.7,24962.4,24942.3,24935.6,24926.0,6.7,24935.6,T2,3.0,12,CHOCH,TRENDING,6.2,0,0,10,27,3,1,2025-26,2025-09,2025,AM (10-12)
BANKNIFTY,2025-09-04,13:42,13:45,3,SHORT,54457.9,54481.2,54434.6,54422.9,54408.7,23.3,54408.7,T3,2.11,13,CHOCH,NEUTRAL,22.8,0,0,13,42,3,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-05,14:54,14:57,3,SHORT,12845.7,12859.1,12825.5,12818.8,12805.4,13.4,12825.5,T1,1.5,16,CHOCH,TRENDING,12.95,0,0,14,54,4,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-05,13:09,13:12,3,LONG,12745.5,12737.2,12758.0,12762.1,12770.6,8.3,12770.6,T3,3.03,12,BOS,TRENDING,7.8,0,0,13,9,4,1,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-05,12:00,12:33,33,LONG,25902.2,25898.6,25907.6,25909.4,25913.0,3.6,25898.6,SL,-1.0,10,BOS,TRENDING,3.1,0,0,12,0,4,0,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-05,11:12,11:18,6,LONG,25890.2,25877.7,25902.7,25909.0,25915.2,12.5,25909.0,T2,1.5,15,CHOCH,NEUTRAL,12.0,0,0,11,12,4,1,2025-26,2025-09,2025,AM (10-12)
MIDCPNIFTY,2025-09-05,10:09,10:12,3,SHORT,12890.5,12909.0,12862.8,12853.5,12835.0,18.5,12835.0,T3,3.0,12,CHOCH,TRENDING,18.0,0,0,10,9,4,1,2025-26,2025-09,2025,AM (10-12)
MIDCPNIFTY,2025-09-05,11:21,11:24,3,LONG,12785.8,12775.6,12796.0,12801.1,12835.3,10.2,12801.1,T2,1.5,11,CHOCH,NEUTRAL,9.7,0,0,11,21,4,1,2025-26,2025-09,2025,AM (10-12)
FINNIFTY,2025-09-08,14:06,14:30,24,SHORT,26124.5,26142.3,26097.8,26088.9,26071.1,17.8,26142.3,SL,-1.0,14,BOS,TRENDING,17.3,0,0,14,6,0,0,2025-26,2025-09,2025,PM (12-15)
NIFTY,2025-09-08,13:48,13:54,6,SHORT,24946.0,24951.0,24936.0,24931.0,24917.3,5.0,24951.0,SL,-1.0,14,BOS,TRENDING,4.5,0,0,13,48,0,0,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-08,13:42,13:45,3,SHORT,12932.9,12935.4,12929.1,12927.9,12916.7,2.5,12916.7,T3,6.45,14,BOS,TRENDING,1.1,0,0,13,42,0,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-08,14:30,14:33,3,LONG,12919.5,12910.0,12933.5,12938.2,12953.7,9.4,12933.5,T1,1.5,15,CHOCH,TRENDING,8.9,0,0,14,30,0,1,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-08,12:30,12:33,3,SHORT,54531.7,54538.4,54525.0,54521.7,54484.0,6.7,54538.4,SL,-1.0,16,CHOCH,NEUTRAL,6.2,0,0,12,30,0,0,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-09,14:36,14:39,3,SHORT,54480.1,54491.4,54468.8,54463.2,54397.8,11.3,54463.2,T2,1.5,13,CHOCH,NEUTRAL,10.8,0,0,14,36,1,1,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-09,11:03,15:21,258,LONG,26051.5,26016.4,26104.2,26121.7,26156.8,35.1,26062.3,EOD,0.31,16,CHOCH,TRENDING,34.6,0,0,11,3,1,1,2025-26,2025-09,2025,AM (10-12)
NIFTY,2025-09-09,10:30,10:33,3,SHORT,24934.5,24941.0,24921.5,24915.0,24908.5,6.5,24921.5,T1,2.0,11,BOS,TRENDING,6.0,0,0,10,30,1,1,2025-26,2025-09,2025,AM (10-12)
MIDCPNIFTY,2025-09-10,11:54,12:00,6,SHORT,13076.4,13089.7,13056.3,13049.6,13036.3,13.3,13049.6,T2,2.0,13,BOS,TRENDING,12.85,0,0,11,54,2,1,2025-26,2025-09,2025,AM (10-12)
BANKNIFTY,2025-09-10,14:18,14:21,3,SHORT,54800.1,54816.2,54775.9,54767.9,54710.0,16.1,54767.9,T2,2.0,12,CHOCH,TRENDING,15.6,0,0,14,18,2,1,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-10,13:42,13:45,3,LONG,54765.5,54750.0,54788.8,54796.5,54852.8,15.5,54796.5,T2,2.0,15,CHOCH,TRENDING,15.0,0,0,13,42,2,1,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-10,14:54,15:12,18,LONG,26198.7,26167.5,26245.5,26261.1,26292.3,31.2,26245.5,T1,1.5,16,CHOCH,TRENDING,30.7,0,0,14,54,2,1,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-10,11:30,11:33,3,SHORT,54819.7,54827.6,54807.8,54803.9,54796.0,7.9,54827.6,SL,-1.0,16,CHOCH,TRENDING,7.4,0,0,11,30,2,0,2025-26,2025-09,2025,AM (10-12)
FINNIFTY,2025-09-10,13:54,13:57,3,LONG,26214.1,26202.2,26232.0,26237.9,26255.9,11.9,26237.9,T2,2.0,15,CHOCH,TRENDING,11.4,0,0,13,54,2,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-10,14:42,14:45,3,SHORT,13068.4,13076.1,13060.5,13056.6,13052.8,7.8,13052.8,T3,2.0,13,CHOCH,NEUTRAL,7.3,0,0,14,42,2,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-10,13:42,13:45,3,LONG,13055.5,13050.2,13060.8,13063.5,13072.1,5.3,13072.1,T3,3.14,13,CHOCH,NEUTRAL,4.8,0,0,13,42,2,1,2025-26,2025-09,2025,PM (12-15)
NIFTY,2025-09-10,14:09,15:18,69,LONG,25053.5,25036.0,25079.8,25088.5,25106.0,17.5,25079.8,T1,1.5,15,CHOCH,NEUTRAL,17.0,0,0,14,9,2,1,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-11,14:30,14:33,3,SHORT,54925.1,54949.8,54888.1,54875.7,54773.6,24.7,54875.7,T2,2.0,13,CHOCH,TRENDING,24.2,0,0,14,30,3,1,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-11,10:03,12:18,135,SHORT,26243.9,26266.2,26210.5,26199.3,26177.0,22.3,26266.2,SL,-1.0,13,BOS,TRENDING,21.8,0,0,10,3,3,0,2025-26,2025-09,2025,AM (10-12)
FINNIFTY,2025-09-11,14:30,14:33,3,SHORT,26304.7,26310.3,26296.3,26293.5,26269.2,5.6,26293.5,T2,2.0,15,CHOCH,TRENDING,5.1,0,0,14,30,3,1,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-12,13:45,13:48,3,SHORT,26441.5,26454.3,26428.7,26422.3,26403.6,12.8,26422.3,T2,1.5,15,CHOCH,NEUTRAL,12.3,0,0,13,45,4,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-12,14:27,14:30,3,LONG,13108.6,13106.1,13112.4,13113.6,13118.8,2.5,13106.1,SL,-1.0,15,CHOCH,TRENDING,1.7,0,0,14,27,4,0,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-12,13:45,13:48,3,SHORT,55019.5,55034.0,55005.0,54997.8,54986.2,14.5,54986.2,T3,2.29,13,BOS,NEUTRAL,14.0,0,0,13,45,4,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-12,12:09,12:12,3,SHORT,13118.0,13121.9,13114.1,13112.1,13108.6,3.9,13108.6,T3,2.41,12,BOS,NEUTRAL,3.4,0,0,12,9,4,1,2025-26,2025-09,2025,PM (12-15)
NIFTY,2025-09-15,11:51,11:54,3,LONG,25172.0,25168.0,25180.0,25184.0,25188.0,4.0,25180.0,T1,2.0,15,BOS,TRENDING,3.5,0,0,11,51,0,1,2025-26,2025-09,2025,AM (10-12)
NIFTY,2025-09-15,14:42,14:45,3,LONG,25166.3,25163.8,25171.3,25173.8,25185.4,2.5,25173.8,T2,3.0,15,BOS,TRENDING,1.0,0,0,14,42,0,1,2025-26,2025-09,2025,PM (12-15)
BANKNIFTY,2025-09-15,14:30,14:33,3,LONG,55115.1,55094.6,55145.8,55156.1,55177.7,20.5,55145.8,T1,1.5,15,CHOCH,TRENDING,20.0,0,0,14,30,0,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-15,13:42,13:45,3,SHORT,13148.6,13155.0,13139.2,13136.0,13129.8,6.3,13139.2,T1,1.5,14,BOS,TRENDING,5.8,0,0,13,42,0,1,2025-26,2025-09,2025,PM (12-15)
NIFTY,2025-09-15,13:42,13:45,3,SHORT,25179.2,25188.4,25160.8,25151.6,25142.4,9.2,25160.8,T1,2.0,12,CHOCH,TRENDING,8.7,0,0,13,42,0,1,2025-26,2025-09,2025,PM (12-15)
MIDCPNIFTY,2025-09-15,11:45,11:48,3,LONG,13118.2,13115.7,13120.7,13122.0,13147.1,2.5,13122.0,T2,1.5,12,BOS,NEUTRAL,1.5,0,0,11,45,0,1,2025-26,2025-09,2025,AM (10-12)
FINNIFTY,2025-09-15,14:30,14:33,3,LONG,26487.3,26475.5,26505.0,26510.9,26532.9,11.8,26505.0,T1,1.5,13,CHOCH,TRENDING,11.3,0,0,14,30,0,1,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-16,13:12,13:27,15,SHORT,26584.4,26599.8,26561.3,26553.6,26538.2,15.4,26553.6,T2,2.0,13,CHOCH,TRENDING,14.9,0,0,13,12,1,1,2025-26,2025-09,2025,PM (12-15)
FINNIFTY,2025-09-16,13:57,14:09,12,SHORT,26584.4,26599.8,26561.3,26553.6,26538.2,15.4,26553.6,T2,2.0,11,CHOCH,TRENDING,14.9,0,0,13,57,1,1,2025-26,2025-09,2025,PM (12-15)
