index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win
BANKNIFTY,2025-02-10,12:24,12:27,3,LONG,50021.1,50003.2,50038.9,50047.9,50103.0,17.9,50047.9,T2,1.5,11,CHOCH,NEUTRAL,17.4,0,0,12,24,0,1
BANKNIFTY,2025-02-10,13:00,13:03,3,LONG,50021.1,50003.2,50038.9,50047.9,50107.4,17.9,50003.2,SL,-1.0,13,CHOCH,NEUTRAL,17.4,0,0,13,0,0,0
BANKNIFTY,2025-02-12,10:48,10:51,3,LONG,49295.5,49266.8,49338.6,49352.9,49749.9,28.7,49352.9,T2,2.0,10,BOS,TRENDING,28.2,0,0,10,48,2,1
BANKNIFTY,2025-02-12,11:21,11:24,3,LONG,49192.4,49150.8,49255.0,49275.8,49325.0,41.7,49275.8,T2,2.0,9,BOS,TRENDING,41.2,0,0,11,21,2,1
BANKNIFTY,2025-02-13,15:18,15:21,3,LONG,49577.3,49571.9,49585.4,49588.2,49649.0,5.4,49550.3,EOD,-5.0,10,BOS,TRENDING,4.9,0,0,15,18,3,0
BANKNIFTY,2025-02-18,12:51,12:54,3,SHORT,49124.5,49151.0,49098.0,49084.8,49032.4,26.5,49032.4,T3,3.48,15,CHOCH,NEUTRAL,26.0,0,0,12,51,1,1
BANKNIFTY,2025-02-19,10:48,10:51,3,SHORT,49677.5,49713.2,49623.9,49606.0,49513.9,35.8,49513.9,T3,4.57,11,CHOCH,TRENDING,35.25,0,0,10,48,2,1
BANKNIFTY,2025-02-19,13:36,13:39,3,LONG,49570.7,49553.8,49587.7,49596.1,49690.0,16.9,49596.1,T2,1.5,11,CHOCH,NEUTRAL,16.45,0,0,13,36,2,1
BANKNIFTY,2025-02-21,13:00,13:03,3,SHORT,49049.5,49068.3,49021.3,49011.9,48899.7,18.8,49011.9,T2,2.0,15,CHOCH,TRENDING,18.3,0,0,13,0,4,1
BANKNIFTY,2025-02-21,14:09,14:12,3,LONG,48979.8,48968.1,48997.4,49003.3,49162.2,11.8,49003.3,T2,2.0,14,CHOCH,TRENDING,11.25,0,0,14,9,4,1
BANKNIFTY,2025-02-21,15:18,15:21,3,SHORT,49076.7,49115.6,49018.4,48999.0,48946.0,38.9,49005.2,EOD,1.84,13,CHOCH,TRENDING,38.35,0,0,15,18,4,1
BANKNIFTY,2025-02-24,13:39,14:00,21,SHORT,48689.5,48731.2,48626.9,48606.0,48564.2,41.8,48731.2,SL,-1.0,12,CHOCH,TRENDING,41.25,0,0,13,39,0,0
BANKNIFTY,2025-03-03,12:06,12:09,3,LONG,48197.4,48172.7,48222.2,48234.6,48339.3,24.8,48234.6,T2,1.5,13,CHOCH,NEUTRAL,24.25,0,0,12,6,0,1
BANKNIFTY,2025-03-04,10:12,10:15,3,SHORT,48424.5,48450.0,48399.0,48386.2,48260.0,25.5,48399.0,T1,1.0,13,CHOCH,NEUTRAL,25.0,0,0,10,12,1,1
BANKNIFTY,2025-03-04,11:42,11:45,3,SHORT,48465.5,48491.7,48439.3,48426.3,48341.5,26.1,48426.3,T2,1.5,12,BOS,NEUTRAL,25.65,0,0,11,42,1,1
BANKNIFTY,2025-03-04,14:33,14:36,3,SHORT,48501.3,48529.0,48459.8,48445.9,48418.2,27.7,48445.9,T2,2.0,15,CHOCH,TRENDING,27.2,0,0,14,33,1,1
BANKNIFTY,2025-03-04,15:18,15:21,3,LONG,48435.5,48408.2,48476.4,48490.0,48586.2,27.2,48519.9,EOD,3.1,13,CHOCH,TRENDING,26.75,0,0,15,18,1,1
BANKNIFTY,2025-03-07,14:30,14:33,3,LONG,48601.2,48561.2,48641.2,48661.2,48681.2,40.0,48681.2,T3,2.0,17,CHOCH,NEUTRAL,39.5,0,0,14,30,4,1
BANKNIFTY,2025-03-11,11:00,11:03,3,LONG,48050.5,48029.2,48082.4,48093.1,48364.0,21.3,48093.1,T2,2.0,10,BOS,TRENDING,20.8,0,0,11,0,1,1
BANKNIFTY,2025-03-12,10:51,10:54,3,SHORT,48260.6,48266.9,48251.0,48247.8,48164.9,6.3,48247.8,T2,2.0,15,CHOCH,TRENDING,5.85,0,0,10,51,2,1
BANKNIFTY,2025-03-13,13:36,13:39,3,LONG,48231.1,48225.4,48239.6,48242.4,48320.2,5.7,48242.4,T2,2.0,13,CHOCH,TRENDING,5.15,0,0,13,36,3,1
BANKNIFTY,2025-03-17,13:57,14:00,3,LONG,48418.3,48393.9,48442.8,48454.9,48483.6,24.4,48454.9,T2,1.5,15,CHOCH,NEUTRAL,23.9,0,0,13,57,0,1
BANKNIFTY,2025-03-21,11:57,12:21,24,SHORT,50461.5,50496.0,50409.8,50392.5,50358.0,34.5,50496.0,SL,-1.0,13,BOS,TRENDING,34.0,0,0,11,57,4,0
BANKNIFTY,2025-03-21,13:33,13:36,3,SHORT,50538.2,50567.3,50509.0,50494.4,50420.0,29.1,50494.4,T2,1.5,8,BOS,NEUTRAL,28.65,0,0,13,33,4,1
BANKNIFTY,2025-03-25,13:51,13:54,3,LONG,51724.6,51704.1,51755.2,51765.4,51850.8,20.4,51765.4,T2,2.0,14,BOS,TRENDING,19.95,0,0,13,51,1,1
BANKNIFTY,2025-03-26,14:24,14:27,3,LONG,51255.6,51235.1,51276.0,51286.2,51328.9,20.4,51286.2,T2,1.5,11,CHOCH,NEUTRAL,19.95,0,0,14,24,2,1
BANKNIFTY,2025-03-27,12:33,12:36,3,SHORT,51636.9,51641.1,51632.7,51630.6,51611.4,4.2,51641.1,SL,-1.0,13,CHOCH,NEUTRAL,3.7,0,0,12,33,3,0
BANKNIFTY,2025-03-27,14:12,14:15,3,SHORT,51649.6,51652.1,51645.8,51644.6,51620.5,2.5,51644.6,T2,2.0,15,CHOCH,TRENDING,0.1,0,0,14,12,3,1
BANKNIFTY,2025-03-28,12:54,12:57,3,LONG,51734.2,51726.1,51746.4,51750.5,51886.4,8.2,51750.5,T2,2.0,13,CHOCH,TRENDING,7.65,0,0,12,54,4,1
BANKNIFTY,2025-03-28,13:36,13:39,3,LONG,51765.4,51758.4,51775.9,51779.4,51886.4,7.0,51758.4,SL,-1.0,12,BOS,TRENDING,6.5,0,0,13,36,4,0
BANKNIFTY,2025-04-01,12:12,12:15,3,LONG,51111.8,51097.4,51133.2,51140.3,51249.3,14.3,51140.3,T2,2.0,9,BOS,TRENDING,13.8,0,0,12,12,1,1
BANKNIFTY,2025-04-03,12:33,12:36,3,SHORT,51695.3,51714.2,51667.1,51657.7,51638.8,18.9,51714.2,SL,-1.0,12,BOS,TRENDING,18.35,0,0,12,33,3,0
BANKNIFTY,2025-04-03,14:39,14:42,3,SHORT,51810.9,51818.8,51803.1,51799.1,51789.1,7.9,51799.1,T2,1.5,13,CHOCH,NEUTRAL,7.4,0,0,14,39,3,1
BANKNIFTY,2025-04-03,15:12,15:15,3,SHORT,51804.8,51811.6,51797.9,51794.6,51786.0,6.8,51794.6,T2,1.5,12,BOS,NEUTRAL,6.3,0,0,15,12,3,1
BANKNIFTY,2025-04-07,13:24,13:27,3,LONG,49454.3,49427.8,49480.8,49494.1,49650.0,26.6,49494.1,T2,1.5,12,CHOCH,NEUTRAL,26.05,0,0,13,24,0,1
BANKNIFTY,2025-04-09,12:06,12:09,3,LONG,50249.5,50213.0,50286.0,50304.2,50407.8,36.5,50286.0,T1,1.0,12,CHOCH,NEUTRAL,36.0,0,0,12,6,2,1
BANKNIFTY,2025-04-15,12:06,12:09,3,SHORT,52403.7,52426.2,52369.9,52358.7,52313.2,22.5,52369.9,T1,1.5,10,CHOCH,TRENDING,22.0,0,0,12,6,1,1
BANKNIFTY,2025-04-15,14:30,14:33,3,SHORT,52381.1,52383.6,52377.3,52376.1,52330.2,2.5,52376.1,T2,2.0,12,CHOCH,TRENDING,2.0,0,0,14,30,1,1
BANKNIFTY,2025-04-16,13:21,13:24,3,SHORT,52789.5,52799.0,52775.2,52770.5,52721.4,9.5,52721.4,T3,7.17,16,CHOCH,TRENDING,9.0,0,0,13,21,2,1
BANKNIFTY,2025-04-22,12:09,12:12,3,SHORT,55704.7,55733.6,55661.3,55646.9,55566.6,28.9,55646.9,T2,2.0,9,BOS,TRENDING,28.4,0,0,12,9,1,1
BANKNIFTY,2025-04-23,11:45,11:48,3,LONG,55320.3,55309.6,55331.0,55336.3,55437.6,10.7,55336.3,T2,1.5,13,CHOCH,NEUTRAL,10.2,0,0,11,45,2,1
BANKNIFTY,2025-04-23,12:45,12:48,3,LONG,55266.5,55219.0,55314.0,55337.8,55372.5,47.5,55314.0,T1,1.0,12,CHOCH,NEUTRAL,47.0,0,0,12,45,2,1
BANKNIFTY,2025-04-25,12:30,12:33,3,LONG,54630.5,54623.8,54640.6,54643.9,54752.8,6.7,54643.9,T2,2.0,13,CHOCH,TRENDING,6.2,0,0,12,30,4,1
BANKNIFTY,2025-04-25,14:36,14:39,3,SHORT,54860.9,54883.0,54827.8,54816.7,54730.6,22.1,54816.7,T2,2.0,13,CHOCH,TRENDING,21.6,0,0,14,36,4,1
BANKNIFTY,2025-04-28,13:21,13:24,3,SHORT,55704.5,55710.0,55696.2,55693.5,55673.5,5.5,55710.0,SL,-1.0,13,CHOCH,TRENDING,5.0,0,0,13,21,0,0
BANKNIFTY,2025-04-29,12:39,12:42,3,LONG,55537.9,55526.6,55554.8,55560.5,55684.0,11.3,55560.5,T2,2.0,15,CHOCH,TRENDING,10.8,0,0,12,39,1,1
BANKNIFTY,2025-05-02,13:21,13:24,3,LONG,55230.5,55210.0,55251.0,55261.2,55427.4,20.5,55261.2,T2,1.5,15,CHOCH,NEUTRAL,20.0,0,0,13,21,4,1
BANKNIFTY,2025-05-05,12:54,12:57,3,LONG,54963.3,54940.6,54997.3,55008.7,55054.8,22.7,55008.7,T2,2.0,12,CHOCH,TRENDING,22.2,0,0,12,54,0,1
BANKNIFTY,2025-05-05,13:27,13:30,3,LONG,55022.9,54974.2,55095.9,55120.3,55169.0,48.7,55095.9,T1,1.5,14,BOS,TRENDING,48.2,0,0,13,27,0,1
BANKNIFTY,2025-05-06,12:30,12:33,3,LONG,54685.5,54669.0,54710.2,54718.5,54748.8,16.5,54718.5,T2,2.0,14,BOS,TRENDING,16.0,0,0,12,30,1,1
BANKNIFTY,2025-05-09,11:27,11:30,3,LONG,53813.9,53777.2,53850.6,53868.9,53990.0,36.7,53990.0,T3,4.8,10,BOS,NEUTRAL,36.2,0,0,11,27,4,1
BANKNIFTY,2025-05-09,14:18,14:21,3,LONG,53700.5,53688.8,53718.1,53723.9,53830.3,11.7,53688.8,SL,-1.0,15,CHOCH,TRENDING,11.2,0,0,14,18,4,0
BANKNIFTY,2025-05-12,11:48,11:51,3,SHORT,55390.3,55401.8,55373.1,55367.3,55303.2,11.5,55367.3,T2,2.0,13,CHOCH,TRENDING,11.0,0,0,11,48,0,1
BANKNIFTY,2025-05-13,10:51,10:54,3,LONG,55238.9,55215.6,55262.2,55273.8,55350.0,23.3,55215.6,SL,-1.0,15,CHOCH,NEUTRAL,22.8,0,0,10,51,1,0
BANKNIFTY,2025-05-13,11:24,11:27,3,LONG,55280.5,55237.8,55323.2,55344.6,55365.9,42.7,55365.9,T3,2.0,14,BOS,NEUTRAL,42.2,0,0,11,24,1,1
BANKNIFTY,2025-05-14,14:21,14:24,3,LONG,54736.7,54704.0,54785.8,54802.1,54950.8,32.7,54802.1,T2,2.0,10,BOS,TRENDING,32.2,0,0,14,21,2,1
BANKNIFTY,2025-05-15,12:06,12:09,3,LONG,54817.7,54800.6,54834.8,54843.3,55032.0,17.1,54843.3,T2,1.5,11,CHOCH,NEUTRAL,16.6,0,0,12,6,3,1
BANKNIFTY,2025-05-19,13:03,13:06,3,SHORT,55779.5,55790.0,55769.0,55763.8,55713.3,10.5,55763.8,T2,1.5,13,CHOCH,NEUTRAL,10.0,0,0,13,3,0,1
BANKNIFTY,2025-05-20,12:18,12:21,3,LONG,55304.5,55287.0,55322.0,55330.8,55341.1,17.5,55330.8,T2,1.5,14,BOS,NEUTRAL,17.0,0,0,12,18,1,1
BANKNIFTY,2025-05-20,15:09,15:12,3,LONG,55080.3,55057.4,55103.2,55114.7,55229.6,22.9,55114.7,T2,1.5,14,BOS,NEUTRAL,22.4,0,0,15,9,1,1
