index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,target_hit
NIFTY,2026-01-27,10:42,10:45,3,SHORT,25121.5,25169.0,25026.5,24979.0,24931.5,47.5,25026.5,T1,2.0,16,CHOCH,TRENDING,47.0,0,0,10,42,1,1,T1
NIFTY,2026-01-27,11:21,11:42,21,SHORT,25121.5,25169.0,25026.5,24979.0,24931.5,47.5,25169.0,SL,-1.0,12,CHOCH,TRENDING,47.0,0,0,11,21,1,0,SL
NIFTY,2026-01-27,13:36,13:39,3,SHORT,25125.5,25137.4,25101.7,25089.8,24983.1,11.9,25089.8,T2,3.0,13,CHOCH,TRENDING,11.4,0,0,13,36,1,1,T2
NIFTY,2026-01-27,14:39,14:42,3,LONG,25061.0,25037.0,25109.0,25133.0,25157.0,24.0,25133.0,T2,3.0,17,CHOCH,TRENDING,23.5,0,0,14,39,1,1,T2
NIFTY,2026-01-28,10:21,10:27,6,SHORT,25399.6,25420.2,25358.4,25337.8,25317.2,20.6,25358.4,T1,2.0,11,BOS,TRENDING,20.1,0,0,10,21,2,1,T1
NIFTY,2026-01-28,14:45,14:48,3,LONG,25360.5,25355.3,25368.3,25370.9,25411.5,5.2,25370.9,T2,2.0,14,BOS,NEUTRAL,4.7,0,0,14,45,2,1,T2
NIFTY,2026-02-01,11:42,11:45,3,SHORT,25464.5,25495.2,25403.1,25372.4,25341.7,30.7,25403.1,T1,2.0,14,BOS,TRENDING,30.2,0,0,11,42,6,1,T1
NIFTY,2026-02-04,11:12,11:15,3,SHORT,25814.6,25828.8,25793.3,25786.2,25772.0,14.2,25786.2,T2,2.0,12,BOS,NEUTRAL,13.7,0,0,11,12,2,1,T2
NIFTY,2026-02-04,12:21,12:24,3,LONG,25808.5,25800.9,25823.7,25831.3,25838.9,7.6,25823.7,T1,2.0,16,BOS,TRENDING,7.1,0,0,12,21,2,1,T1
NIFTY,2026-02-06,12:06,12:09,3,SHORT,25694.4,25709.8,25663.6,25648.2,25571.4,15.4,25663.6,T1,2.0,12,CHOCH,TRENDING,14.9,0,0,12,6,4,1,T1
NIFTY,2026-02-10,13:18,13:21,3,SHORT,26027.5,26030.9,26020.7,26017.3,26007.1,3.4,26007.1,T3,6.0,16,CHOCH,TRENDING,2.9,0,0,13,18,1,1,T3
NIFTY,2026-02-10,14:18,14:27,9,LONG,25975.5,25968.8,25988.9,25995.6,26002.3,6.7,25968.8,SL,-1.0,14,CHOCH,TRENDING,6.2,0,0,14,18,1,0,SL
NIFTY,2026-02-17,14:39,14:42,3,LONG,25721.4,25710.3,25743.6,25754.7,25775.9,11.1,25743.6,T1,2.0,16,CHOCH,TRENDING,10.6,0,0,14,39,1,1,T1
NIFTY,2026-02-18,10:54,10:57,3,LONG,25699.1,25696.6,25704.1,25706.6,25749.0,2.5,25706.6,T2,3.0,15,BOS,TRENDING,1.6,0,0,10,54,2,1,T2
NIFTY,2026-02-18,13:54,13:57,3,SHORT,25745.6,25749.1,25740.3,25738.6,25733.3,3.5,25738.6,T2,2.0,13,CHOCH,NEUTRAL,3.0,0,0,13,54,2,1,T2
NIFTY,2026-02-19,13:06,13:09,3,LONG,25615.6,25609.7,25627.4,25633.3,25649.9,5.9,25633.3,T2,3.0,12,CHOCH,TRENDING,5.4,0,0,13,6,3,1,T2
NIFTY,2026-02-20,14:00,14:15,15,LONG,25591.5,25572.0,25620.8,25630.5,25650.0,19.5,25630.5,T2,2.0,15,CHOCH,NEUTRAL,19.0,0,0,14,0,4,1,T2
NIFTY,2026-02-24,13:57,14:09,12,LONG,25383.5,25357.5,25435.5,25461.5,25487.5,26.0,25435.5,T1,2.0,17,CHOCH,TRENDING,25.5,0,0,13,57,1,1,T1
NIFTY,2026-02-25,12:06,12:09,3,SHORT,25760.5,25768.1,25749.1,25745.3,25737.7,7.6,25749.1,T1,1.5,13,CHOCH,NEUTRAL,7.1,0,0,12,6,2,1,T1
NIFTY,2026-02-26,10:57,11:00,3,SHORT,25669.5,25676.6,25658.8,25655.3,25638.5,7.1,25638.5,T3,4.37,13,CHOCH,NEUTRAL,6.6,0,0,10,57,3,1,T3
NIFTY,2026-03-05,11:51,11:54,3,SHORT,24670.5,24677.4,24656.7,24649.8,24630.0,6.9,24677.4,SL,-1.0,15,BOS,TRENDING,6.4,0,0,11,51,3,0,SL
NIFTY,2026-03-05,13:36,13:51,15,SHORT,24743.3,24771.4,24687.1,24659.0,24630.9,28.1,24687.1,T1,2.0,13,CHOCH,TRENDING,27.6,0,0,13,36,3,1,T1
NIFTY,2026-03-06,11:03,12:27,84,LONG,24696.5,24672.0,24745.5,24770.0,24794.5,24.5,24672.0,SL,-1.0,18,CHOCH,TRENDING,24.0,0,0,11,3,4,0,SL
NIFTY,2026-03-11,14:30,14:33,3,LONG,23990.8,23977.9,24016.6,24029.5,24110.7,12.9,24029.5,T2,3.0,17,CHOCH,TRENDING,12.4,0,0,14,30,2,1,T2
NIFTY,2026-03-12,11:12,11:15,3,LONG,23799.5,23782.8,23832.9,23849.6,23866.3,16.7,23832.9,T1,2.0,11,BOS,TRENDING,16.2,0,0,11,12,3,1,T1
NIFTY,2026-03-12,14:00,14:03,3,LONG,23795.5,23779.5,23827.5,23843.5,23925.0,16.0,23843.5,T2,3.0,10,CHOCH,TRENDING,15.5,0,0,14,0,3,1,T2
NIFTY,2026-03-13,11:03,11:15,12,LONG,23418.4,23402.8,23449.6,23465.2,23480.8,15.6,23402.8,SL,-1.0,13,CHOCH,TRENDING,15.1,0,0,11,3,4,0,SL
NIFTY,2026-03-13,11:54,12:00,6,LONG,23433.6,23418.1,23464.6,23480.1,23497.0,15.5,23418.1,SL,-1.0,15,CHOCH,TRENDING,15.0,0,0,11,54,4,0,SL
NIFTY,2026-03-16,14:12,14:15,3,LONG,23203.5,23197.3,23212.8,23215.9,23232.3,6.2,23197.3,SL,-1.0,13,CHOCH,NEUTRAL,5.7,0,0,14,12,0,0,SL
NIFTY,2026-03-17,10:27,10:30,3,SHORT,23581.5,23594.2,23556.1,23543.4,23372.6,12.7,23543.4,T2,3.0,15,CHOCH,TRENDING,12.2,0,0,10,27,1,1,T2
NIFTY,2026-03-17,11:12,11:15,3,SHORT,23533.5,23543.0,23514.5,23505.0,23461.7,9.5,23461.7,T3,7.56,14,BOS,TRENDING,9.0,0,0,11,12,1,1,T3
NIFTY,2026-03-17,12:36,12:39,3,LONG,23426.4,23416.8,23445.6,23455.2,23474.0,9.6,23455.2,T2,3.0,13,BOS,TRENDING,9.1,0,0,12,36,1,1,T2
NIFTY,2026-03-18,14:33,14:42,9,SHORT,23844.6,23871.6,23790.6,23763.6,23736.6,27.0,23790.6,T1,2.0,14,BOS,TRENDING,26.5,0,0,14,33,2,1,T1
NIFTY,2026-03-19,12:15,12:18,3,LONG,23248.1,23239.6,23265.1,23273.6,23318.0,8.5,23273.6,T2,3.0,12,CHOCH,TRENDING,8.0,0,0,12,15,3,1,T2
NIFTY,2026-03-20,11:51,11:54,3,SHORT,23303.3,23307.7,23294.5,23290.1,23233.0,4.4,23290.1,T2,3.0,16,CHOCH,TRENDING,3.9,0,0,11,51,4,1,T2
NIFTY,2026-03-23,14:33,15:06,33,SHORT,22596.1,22644.2,22499.9,22451.8,22403.7,48.1,22499.9,T1,2.0,16,BOS,TRENDING,47.6,0,0,14,33,0,1,T1
NIFTY,2026-03-24,14:39,15:21,42,SHORT,22935.4,22971.9,22862.4,22825.9,22740.2,36.5,22933.4,EOD,0.05,13,BOS,TRENDING,36.0,0,0,14,39,1,1,EOD
NIFTY,2026-03-27,12:30,12:48,18,LONG,22936.8,22917.6,22975.2,22994.4,23013.6,19.2,22975.2,T1,2.0,17,CHOCH,TRENDING,18.7,0,0,12,30,4,1,T1
NIFTY,2026-03-30,12:03,12:06,3,LONG,22487.0,22444.8,22571.4,22613.6,22665.0,42.2,22571.4,T1,2.0,15,CHOCH,TRENDING,41.7,0,0,12,3,0,1,T1
NIFTY,2026-03-30,12:36,12:39,3,LONG,22487.0,22444.8,22571.4,22613.6,22655.8,42.2,22571.4,T1,2.0,17,CHOCH,TRENDING,41.7,0,0,12,36,0,1,T1
NIFTY,2026-04-02,11:09,11:12,3,LONG,22298.5,22292.0,22308.2,22311.5,22331.0,6.5,22311.5,T2,2.0,13,CHOCH,NEUTRAL,6.0,0,0,11,9,3,1,T2
NIFTY,2026-04-02,11:48,11:51,3,LONG,22311.5,22304.0,22322.8,22326.5,22338.0,7.5,22326.5,T2,2.0,10,BOS,NEUTRAL,7.0,0,0,11,48,3,1,T2
NIFTY,2026-04-07,10:54,10:57,3,SHORT,22974.5,22984.1,22955.3,22945.7,22852.0,9.6,22945.7,T2,3.0,12,CHOCH,TRENDING,9.1,0,0,10,54,1,1,T2
NIFTY,2026-04-08,12:09,12:27,18,SHORT,24024.4,24039.5,24001.8,23994.2,23979.1,15.1,24001.8,T1,1.5,14,BOS,NEUTRAL,14.6,0,0,12,9,2,1,T1
NIFTY,2026-04-16,14:00,14:03,3,LONG,24164.0,24151.8,24188.4,24200.6,24212.8,12.2,24151.8,SL,-1.0,15,BOS,TRENDING,11.7,0,0,14,0,3,0,SL
NIFTY,2026-04-17,12:03,12:06,3,SHORT,24291.5,24294.0,24287.8,24286.5,24246.0,2.5,24286.5,T2,2.0,14,BOS,NEUTRAL,1.6,0,0,12,3,4,1,T2
NIFTY,2026-04-21,12:48,12:51,3,SHORT,24550.7,24554.4,24543.3,24539.6,24517.2,3.7,24539.6,T2,3.0,16,CHOCH,TRENDING,3.2,0,0,12,48,1,1,T2
NIFTY,2026-04-23,11:54,12:21,27,LONG,24180.5,24165.9,24209.7,24224.3,24238.9,14.6,24209.7,T1,2.0,11,CHOCH,TRENDING,14.1,0,0,11,54,3,1,T1
NIFTY,2026-04-27,14:33,14:36,3,SHORT,24107.6,24117.2,24088.4,24078.8,24069.2,9.6,24117.2,SL,-1.0,15,CHOCH,TRENDING,9.1,0,0,14,33,0,0,SL
NIFTY,2026-04-28,10:36,10:39,3,SHORT,24149.5,24152.6,24144.8,24143.3,24107.6,3.1,24143.3,T2,2.0,13,CHOCH,NEUTRAL,2.6,0,0,10,36,1,1,T2
NIFTY,2026-04-28,11:27,11:30,3,SHORT,24116.7,24154.5,24041.1,24003.3,23965.5,37.8,24041.1,T1,2.0,15,CHOCH,TRENDING,37.3,0,0,11,27,1,1,T1
NIFTY,2026-04-28,14:30,14:33,3,LONG,23999.5,23997.0,24003.2,24004.5,24039.0,2.5,24004.5,T2,2.0,17,CHOCH,NEUTRAL,2.0,0,0,14,30,1,1,T2
NIFTY,2026-05-04,14:12,14:15,3,LONG,24160.5,24135.0,24198.8,24211.5,24237.0,25.5,24198.8,T1,1.5,16,CHOCH,NEUTRAL,25.0,0,0,14,12,0,1,T1
NIFTY,2026-05-05,14:09,14:12,3,SHORT,24089.5,24092.0,24084.5,24082.0,24079.5,2.5,24079.5,T3,4.0,14,CHOCH,TRENDING,1.0,0,0,14,9,1,1,T3
NIFTY,2026-05-08,13:27,13:30,3,LONG,24210.4,24206.5,24218.2,24222.1,24252.8,3.9,24252.8,T3,10.88,15,BOS,TRENDING,3.4,0,0,13,27,4,1,T3
NIFTY,2026-05-13,10:57,11:00,3,SHORT,23476.5,23493.7,23442.1,23424.9,23320.0,17.2,23424.9,T2,3.0,11,BOS,TRENDING,16.7,0,0,10,57,2,1,T2
NIFTY,2026-05-13,12:36,12:39,3,SHORT,23514.5,23530.1,23483.3,23467.7,23440.0,15.6,23467.7,T2,3.0,16,CHOCH,TRENDING,15.1,0,0,12,36,2,1,T2
NIFTY,2026-05-14,11:18,11:21,3,LONG,23480.5,23459.0,23523.5,23545.0,23566.5,21.5,23566.5,T3,4.0,13,CHOCH,TRENDING,21.0,0,0,11,18,3,1,T3
NIFTY,2026-05-14,14:39,14:42,3,SHORT,23771.0,23785.4,23749.4,23742.2,23723.3,14.4,23742.2,T2,2.0,15,CHOCH,NEUTRAL,13.9,0,0,14,39,3,1,T2
NIFTY,2026-05-20,10:30,10:33,3,LONG,23485.5,23455.0,23531.2,23546.5,23731.4,30.5,23546.5,T2,2.0,14,BOS,NEUTRAL,30.0,0,0,10,30,2,1,T2
NIFTY,2026-05-20,13:54,13:57,3,LONG,23573.7,23570.4,23580.3,23583.6,23611.9,3.3,23611.9,T3,11.58,18,CHOCH,TRENDING,2.8,0,0,13,54,2,1,T3
NIFTY,2026-05-21,10:36,10:39,3,SHORT,23760.8,23772.6,23743.1,23737.2,23644.4,11.8,23737.2,T2,2.0,13,BOS,NEUTRAL,11.3,0,0,10,36,3,1,T2
NIFTY,2026-05-21,13:57,14:00,3,LONG,23605.8,23590.4,23628.9,23636.6,23732.7,15.4,23636.6,T2,2.0,12,CHOCH,NEUTRAL,14.9,0,0,13,57,3,1,T2
NIFTY,2026-05-25,12:03,12:09,6,SHORT,23994.7,24004.1,23975.9,23966.5,23957.1,9.4,23975.9,T1,2.0,16,CHOCH,TRENDING,8.9,0,0,12,3,0,1,T1
MIDCPNIFTY,2025-08-29,11:57,12:00,3,SHORT,12700.6,12706.2,12692.2,12689.4,12660.0,5.6,12689.4,T2,2.0,11,CHOCH,TRENDING,5.1,0,0,11,57,4,1,T2
MIDCPNIFTY,2025-09-02,11:39,11:42,3,SHORT,12832.1,12835.2,12829.0,12827.5,12821.8,3.1,12827.5,T2,1.5,11,CHOCH,NEUTRAL,2.6,0,0,11,39,1,1,T2
MIDCPNIFTY,2025-09-03,11:42,11:45,3,LONG,12740.0,12737.5,12743.8,12745.0,12773.0,2.5,12745.0,T2,2.0,15,CHOCH,TRENDING,0.55,0,0,11,42,2,1,T2
MIDCPNIFTY,2025-09-04,12:03,12:06,3,LONG,12858.5,12855.8,12861.2,12862.5,12884.2,2.7,12862.5,T2,1.5,14,BOS,NEUTRAL,2.2,0,0,12,3,3,1,T2
MIDCPNIFTY,2025-09-05,10:09,10:12,3,SHORT,12890.5,12909.0,12862.8,12853.5,12835.0,18.5,12835.0,T3,3.0,12,CHOCH,TRENDING,18.0,0,0,10,9,4,1,T3
MIDCPNIFTY,2025-09-05,11:21,11:24,3,LONG,12785.8,12775.6,12796.0,12801.1,12835.3,10.2,12801.1,T2,1.5,11,CHOCH,NEUTRAL,9.7,0,0,11,21,4,1,T2
MIDCPNIFTY,2025-09-05,13:09,13:12,3,LONG,12745.5,12737.2,12758.0,12762.1,12770.6,8.3,12770.6,T3,3.03,12,BOS,TRENDING,7.8,0,0,13,9,4,1,T3
MIDCPNIFTY,2025-09-05,14:54,14:57,3,SHORT,12845.7,12859.1,12825.5,12818.8,12805.4,13.4,12825.5,T1,1.5,16,CHOCH,TRENDING,12.95,0,0,14,54,4,1,T1
MIDCPNIFTY,2025-09-08,13:42,13:45,3,SHORT,12932.9,12935.4,12929.1,12927.9,12916.7,2.5,12916.7,T3,6.45,14,BOS,TRENDING,1.1,0,0,13,42,0,1,T3
MIDCPNIFTY,2025-09-08,14:30,14:33,3,LONG,12919.5,12910.0,12933.5,12938.2,12953.7,9.4,12933.5,T1,1.5,15,CHOCH,TRENDING,8.9,0,0,14,30,0,1,T1
MIDCPNIFTY,2025-09-10,11:54,12:00,6,SHORT,13076.4,13089.7,13056.3,13049.6,13036.3,13.3,13049.6,T2,2.0,13,BOS,TRENDING,12.85,0,0,11,54,2,1,T2
MIDCPNIFTY,2025-09-10,13:42,13:45,3,LONG,13055.5,13050.2,13060.8,13063.5,13072.1,5.3,13072.1,T3,3.14,13,CHOCH,NEUTRAL,4.8,0,0,13,42,2,1,T3
MIDCPNIFTY,2025-09-10,14:42,14:45,3,SHORT,13068.4,13076.1,13060.5,13056.6,13052.8,7.8,13052.8,T3,2.0,13,CHOCH,NEUTRAL,7.3,0,0,14,42,2,1,T3
MIDCPNIFTY,2025-09-12,12:09,12:12,3,SHORT,13118.0,13121.9,13114.1,13112.1,13108.6,3.9,13108.6,T3,2.41,12,BOS,NEUTRAL,3.4,0,0,12,9,4,1,T3
MIDCPNIFTY,2025-09-12,14:27,14:30,3,LONG,13108.6,13106.1,13112.4,13113.6,13118.8,2.5,13106.1,SL,-1.0,15,CHOCH,TRENDING,1.7,0,0,14,27,4,0,SL
MIDCPNIFTY,2025-09-15,11:45,11:48,3,LONG,13118.2,13115.7,13120.7,13122.0,13147.1,2.5,13122.0,T2,1.5,12,BOS,NEUTRAL,1.5,0,0,11,45,0,1,T2
MIDCPNIFTY,2025-09-15,13:42,13:45,3,SHORT,13148.6,13155.0,13139.2,13136.0,13129.8,6.3,13139.2,T1,1.5,14,BOS,TRENDING,5.8,0,0,13,42,0,1,T1
MIDCPNIFTY,2025-09-16,11:57,12:00,3,SHORT,13147.5,13157.1,13133.1,13128.3,13110.6,9.6,13128.3,T2,2.0,10,BOS,TRENDING,9.1,0,0,11,57,1,1,T2
MIDCPNIFTY,2025-09-17,14:51,14:54,3,LONG,13183.5,13176.4,13194.1,13197.7,13214.1,7.1,13194.1,T1,1.5,13,CHOCH,TRENDING,6.6,0,0,14,51,2,1,T1
MIDCPNIFTY,2025-09-18,13:21,13:24,3,LONG,13206.4,13203.8,13210.4,13211.7,13252.2,2.6,13211.7,T2,2.0,14,BOS,TRENDING,2.15,0,0,13,21,3,1,T2
MIDCPNIFTY,2025-09-19,14:21,14:30,9,SHORT,13295.5,13307.8,13277.2,13271.0,13258.8,12.2,13277.2,T1,1.5,16,CHOCH,TRENDING,11.75,0,0,14,21,4,1,T1
MIDCPNIFTY,2025-09-22,13:21,13:24,3,SHORT,13229.5,13233.0,13224.2,13222.5,13219.0,3.5,13222.5,T2,2.0,14,BOS,TRENDING,3.0,0,0,13,21,0,1,T2
MIDCPNIFTY,2025-09-23,11:48,11:51,3,LONG,13066.4,13063.5,13069.4,13070.8,13072.3,3.0,13072.3,T3,2.0,15,CHOCH,NEUTRAL,2.45,0,0,11,48,1,1,T3
MIDCPNIFTY,2025-09-24,13:24,13:27,3,SHORT,13018.9,13026.5,13011.2,13007.5,12995.4,7.6,13007.5,T2,1.5,15,CHOCH,NEUTRAL,7.1,0,0,13,24,2,1,T2
MIDCPNIFTY,2025-09-29,11:33,11:36,3,SHORT,12665.5,12677.0,12648.4,12642.6,12578.2,11.4,12642.6,T2,2.0,13,BOS,TRENDING,10.95,0,0,11,33,0,1,T2
MIDCPNIFTY,2025-09-29,13:15,13:18,3,LONG,12617.2,12611.7,12622.7,12625.5,12643.2,5.5,12625.5,T2,1.5,13,CHOCH,NEUTRAL,5.0,0,0,13,15,0,1,T2
MIDCPNIFTY,2025-09-29,14:42,14:45,3,SHORT,12675.3,12686.8,12658.0,12652.3,12638.4,11.5,12652.3,T2,2.0,12,CHOCH,TRENDING,11.0,0,0,14,42,0,1,T2
MIDCPNIFTY,2025-09-30,12:45,12:48,3,SHORT,12595.6,12604.6,12582.1,12577.6,12568.6,9.0,12582.1,T1,1.5,13,CHOCH,TRENDING,8.5,0,0,12,45,1,1,T1
MIDCPNIFTY,2025-10-01,10:45,10:48,3,SHORT,12696.5,12707.1,12680.7,12675.5,12595.1,10.6,12675.5,T2,2.0,10,BOS,TRENDING,10.05,0,0,10,45,2,1,T2
MIDCPNIFTY,2025-10-01,13:09,13:12,3,SHORT,12733.1,12735.6,12729.4,12728.1,12713.5,2.5,12735.6,SL,-1.0,11,CHOCH,TRENDING,1.65,0,0,13,9,2,0,SL
MIDCPNIFTY,2025-10-03,12:18,12:21,3,SHORT,12819.5,12828.9,12805.4,12800.7,12781.8,9.4,12805.4,T1,1.5,14,BOS,TRENDING,8.9,0,0,12,18,4,1,T1
MIDCPNIFTY,2025-10-03,14:06,14:18,12,LONG,12812.8,12806.5,12822.1,12825.2,12831.5,6.2,12825.2,T2,2.0,12,BOS,TRENDING,5.75,0,0,14,6,4,1,T2
MIDCPNIFTY,2025-10-06,11:30,11:33,3,SHORT,12912.2,12914.7,12909.7,12908.5,12906.6,2.5,12914.7,SL,-1.0,13,CHOCH,NEUTRAL,0.7,0,0,11,30,0,0,SL
MIDCPNIFTY,2025-10-07,11:21,11:24,3,SHORT,13056.3,13073.6,13030.4,13021.7,12996.6,17.3,13021.7,T2,2.0,11,BOS,TRENDING,16.8,0,0,11,21,1,1,T2
MIDCPNIFTY,2025-10-08,12:15,12:18,3,LONG,12982.8,12972.2,12993.2,12998.5,13003.8,10.5,12993.2,T1,1.0,13,BOS,NEUTRAL,10.0,0,0,12,15,2,1,T1
MIDCPNIFTY,2025-10-13,12:12,12:15,3,LONG,13121.8,13114.7,13132.5,13136.0,13169.6,7.1,13136.0,T2,2.0,14,BOS,TRENDING,6.6,0,0,12,12,0,1,T2
MIDCPNIFTY,2025-10-14,10:57,11:00,3,LONG,13166.1,13161.8,13172.6,13174.8,13179.1,4.3,13161.8,SL,-1.0,11,CHOCH,TRENDING,3.85,0,0,10,57,1,0,SL
MIDCPNIFTY,2025-10-14,12:57,13:00,3,LONG,13064.0,13052.9,13080.5,13086.0,13102.3,11.1,13080.5,T1,1.5,15,BOS,TRENDING,10.55,0,0,12,57,1,1,T1
MIDCPNIFTY,2025-10-14,13:33,13:36,3,LONG,13078.0,13068.4,13092.6,13097.5,13107.1,9.7,13092.6,T1,1.5,15,CHOCH,TRENDING,9.2,0,0,13,33,1,1,T1
MIDCPNIFTY,2025-10-17,12:33,12:36,3,SHORT,13307.2,13317.8,13291.4,13286.1,13264.9,10.6,13291.4,T1,1.5,12,BOS,TRENDING,10.05,0,0,12,33,4,1,T1
MIDCPNIFTY,2025-10-17,14:30,14:33,3,LONG,13163.6,13151.3,13182.2,13188.4,13200.7,12.3,13188.4,T2,2.0,16,CHOCH,TRENDING,11.85,0,0,14,30,4,1,T2
MIDCPNIFTY,2025-10-27,14:48,14:51,3,SHORT,13344.7,13350.4,13336.1,13333.3,13327.6,5.7,13333.3,T2,2.0,15,CHOCH,TRENDING,5.2,0,0,14,48,0,1,T2
MIDCPNIFTY,2025-10-28,11:30,11:33,3,LONG,13332.0,13329.5,13335.7,13337.0,13354.0,2.5,13337.0,T2,2.0,15,CHOCH,TRENDING,1.65,0,0,11,30,1,1,T2
MIDCPNIFTY,2025-10-28,13:45,13:48,3,SHORT,13347.6,13356.6,13334.1,13329.6,13297.8,9.0,13329.6,T2,2.0,15,CHOCH,TRENDING,8.5,0,0,13,45,1,1,T2
MIDCPNIFTY,2025-10-29,14:00,14:12,12,SHORT,13484.1,13494.1,13469.0,13464.0,13454.0,10.1,13494.1,SL,-1.0,15,BOS,TRENDING,9.55,0,0,14,0,2,0,SL
MIDCPNIFTY,2025-10-30,12:12,12:15,3,SHORT,13499.4,13502.1,13496.7,13495.4,13453.7,2.7,13495.4,T2,1.5,16,CHOCH,NEUTRAL,2.2,0,0,12,12,3,1,T2
MIDCPNIFTY,2025-10-30,12:57,13:00,3,SHORT,13522.5,13529.0,13512.8,13509.5,13488.7,6.5,13509.5,T2,2.0,14,CHOCH,TRENDING,6.0,0,0,12,57,3,1,T2
MIDCPNIFTY,2025-10-30,14:57,15:12,15,SHORT,13508.9,13515.0,13499.5,13496.5,13484.6,6.2,13515.0,SL,-1.0,14,CHOCH,TRENDING,5.7,0,0,14,57,3,0,SL
MIDCPNIFTY,2025-10-31,13:36,13:39,3,SHORT,13569.0,13571.5,13566.5,13565.2,13547.9,2.5,13565.2,T2,1.5,10,BOS,NEUTRAL,2.0,0,0,13,36,4,1,T2
MIDCPNIFTY,2025-11-03,13:24,13:27,3,SHORT,13623.9,13630.4,13614.2,13611.0,13575.8,6.5,13611.0,T2,2.0,11,CHOCH,TRENDING,5.95,0,0,13,24,0,1,T2
MIDCPNIFTY,2025-11-06,10:57,11:12,15,LONG,13454.5,13439.5,13477.0,13484.5,13525.0,15.0,13439.5,SL,-1.0,13,BOS,TRENDING,14.5,0,0,10,57,3,0,SL
MIDCPNIFTY,2025-11-06,12:42,12:45,3,LONG,13434.3,13431.8,13438.0,13439.3,13474.0,2.5,13431.8,SL,-1.0,15,CHOCH,TRENDING,1.35,0,0,12,42,3,0,SL
MIDCPNIFTY,2025-11-07,11:06,11:09,3,SHORT,13387.6,13397.8,13372.5,13367.5,13303.5,10.1,13367.5,T2,2.0,11,CHOCH,TRENDING,9.6,0,0,11,6,4,1,T2
MIDCPNIFTY,2025-11-10,13:45,13:48,3,SHORT,13582.2,13592.6,13566.6,13561.5,13551.0,10.4,13566.6,T1,1.5,13,CHOCH,TRENDING,9.9,0,0,13,45,0,1,T1
MIDCPNIFTY,2025-11-12,14:09,14:12,3,SHORT,13951.5,13960.9,13937.5,13932.8,13895.4,9.3,13932.8,T2,2.0,15,CHOCH,TRENDING,8.85,0,0,14,9,2,1,T2
MIDCPNIFTY,2025-11-13,11:12,11:15,3,SHORT,14008.0,14025.2,13982.1,13973.5,13956.2,17.2,13982.1,T1,1.5,15,CHOCH,TRENDING,16.75,0,0,11,12,3,1,T1
MIDCPNIFTY,2025-11-13,11:45,11:48,3,SHORT,13995.5,14003.0,13988.0,13984.2,13974.0,7.5,13984.2,T2,1.5,16,CHOCH,NEUTRAL,7.0,0,0,11,45,3,1,T2
MIDCPNIFTY,2025-11-13,13:00,13:03,3,LONG,13949.5,13938.0,13966.8,13972.5,13994.5,11.5,13972.5,T2,2.0,15,CHOCH,TRENDING,11.0,0,0,13,0,3,1,T2
MIDCPNIFTY,2025-11-13,13:36,13:39,3,LONG,13966.3,13963.8,13970.0,13971.3,13994.5,2.5,13971.3,T2,2.0,10,BOS,TRENDING,1.5,0,0,13,36,3,1,T2
MIDCPNIFTY,2025-11-18,13:45,14:00,15,LONG,13987.0,13978.4,14000.1,14004.5,14013.1,8.7,14000.1,T1,1.5,14,BOS,TRENDING,8.2,0,0,13,45,1,1,T1
MIDCPNIFTY,2025-11-18,14:33,14:36,3,SHORT,14007.8,14016.6,13999.0,13994.6,13989.0,8.8,13994.6,T2,1.5,11,CHOCH,NEUTRAL,8.3,0,0,14,33,1,1,T2
MIDCPNIFTY,2025-11-20,11:15,11:18,3,SHORT,14067.5,14076.0,14054.8,14050.5,14042.0,8.5,14050.5,T2,2.0,12,BOS,TRENDING,8.0,0,0,11,15,3,1,T2
MIDCPNIFTY,2025-11-20,11:48,11:51,3,SHORT,14065.5,14068.0,14061.8,14060.5,14056.8,2.5,14060.5,T2,2.0,12,BOS,TRENDING,1.3,0,0,11,48,3,1,T2
MIDCPNIFTY,2025-11-20,12:33,12:36,3,LONG,14066.2,14063.8,14068.8,14070.0,14076.3,2.5,14070.0,T2,1.5,11,CHOCH,NEUTRAL,0.05,0,0,12,33,3,1,T2
MIDCPNIFTY,2025-11-21,11:18,11:24,6,LONG,13890.8,13881.5,13900.0,13904.6,13909.2,9.2,13881.5,SL,-1.0,15,CHOCH,NEUTRAL,8.75,0,0,11,18,4,0,SL
MIDCPNIFTY,2025-11-25,10:45,10:48,3,SHORT,13806.3,13811.5,13798.6,13796.0,13790.9,5.2,13796.0,T2,2.0,14,BOS,TRENDING,4.65,0,0,10,45,1,1,T2
MIDCPNIFTY,2025-11-25,12:21,12:24,3,SHORT,13799.2,13810.6,13787.8,13782.1,13773.2,11.4,13787.8,T1,1.0,13,CHOCH,NEUTRAL,10.9,0,0,12,21,1,1,T1
MIDCPNIFTY,2025-11-27,12:48,12:51,3,LONG,14115.5,14098.4,14132.6,14141.1,14169.0,17.1,14132.6,T1,1.0,16,CHOCH,NEUTRAL,16.6,0,0,12,48,3,1,T1
MIDCPNIFTY,2025-11-28,12:18,12:21,3,SHORT,14156.5,14167.7,14145.3,14139.7,14122.0,11.2,14139.7,T2,1.5,12,BOS,NEUTRAL,10.7,0,0,12,18,4,1,T2
